1634188774 	16.62	16.68	16.87	16.50	16.87	16.75	16.50	0.0
1634188775 	16.56	16.75	16.81	16.50	16.87	16.68	16.50	0.0
1634188776 	16.62	16.68	16.87	16.50	16.81	16.75	16.50	0.0
1634188777 	16.56	16.68	16.87	16.50	16.81	16.68	16.50	0.0
1634188778 	16.62	16.75	16.87	16.50	16.87	16.75	16.50	0.0
1634188779 	16.62	16.75	16.87	16.50	16.87	16.75	16.50	0.0
1634188780 	16.62	16.75	16.87	16.43	16.87	16.75	16.50	0.0
1634188781 	16.62	16.75	16.87	16.50	16.87	16.75	16.50	0.0
1634188782 	16.62	16.75	16.87	16.50	16.87	16.68	16.50	0.0
1634188783 	16.62	16.75	16.87	16.50	16.87	16.75	16.50	0.0
1634188784 	16.62	16.75	16.87	16.50	16.87	16.75	16.50	0.0
1634188785 	16.62	16.75	16.87	16.50	16.87	16.75	16.50	0.0
1634188786 	16.62	16.75	16.87	16.50	16.87	16.75	16.50	0.0
1634188787 	16.62	16.75	16.87	16.50	16.87	16.75	16.50	0.0
1634188788 	16.62	16.75	16.87	16.50	16.87	16.75	16.50	0.0
1634188789 	16.62	16.75	16.87	16.50	16.87	16.75	16.50	0.0
1634188790 	16.62	16.75	16.87	16.50	16.87	16.75	16.50	0.0
1634188791 	16.62	16.75	16.87	16.50	16.87	16.75	16.50	0.0
1634188792 	16.62	16.75	16.87	16.50	16.87	16.75	16.50	0.0
1634188793 	16.62	16.75	16.87	16.50	16.87	16.75	16.50	0.0
1634188794 	16.62	16.75	16.87	16.50	16.87	16.75	16.50	0.0
1634188795 	16.62	16.75	16.87	16.50	16.93	16.75	16.50	0.0
1634188796 	16.62	16.75	16.87	16.50	16.93	16.75	16.50	0.0
1634188797 	16.62	16.75	16.87	16.50	16.93	16.75	16.50	0.0
1634188798 	16.62	16.75	16.87	16.50	16.87	16.75	16.50	0.0
1634188799 	16.62	16.75	16.87	16.50	16.87	16.75	16.50	0.0
1634188800 	16.62	16.75	16.87	16.50	16.93	16.75	16.50	0.0
1634188801 	16.62	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188802 	16.62	16.75	16.87	16.50	16.87	16.75	16.50	0.0
1634188803 	16.62	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188804 	16.68	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188805 	16.62	16.75	16.87	16.50	16.93	16.75	16.50	0.0
1634188806 	16.62	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188807 	16.68	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188808 	16.62	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188809 	16.62	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188810 	16.68	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188811 	16.68	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188812 	16.68	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188813 	16.68	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188814 	16.68	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188815 	16.68	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188816 	16.62	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188817 	16.68	16.81	16.87	16.50	16.93	16.75	16.56	0.0
1634188818 	16.68	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188819 	16.68	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188820 	16.68	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188821 	16.68	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188822 	16.68	16.81	16.93	16.50	17.0	16.75	16.50	0.0
1634188823 	16.68	16.81	16.87	16.50	17.0	16.75	16.50	0.0
1634188824 	16.68	16.87	16.87	16.50	17.0	16.75	16.50	0.0
1634188825 	16.68	16.81	16.87	16.50	16.93	16.75	16.50	0.0
1634188826 	16.68	16.87	16.87	16.50	17.0	16.75	16.50	0.0
1634188827 	16.68	16.81	16.93	16.50	17.0	16.75	16.50	0.0
1634188828 	16.68	16.87	16.87	16.50	17.0	16.75	16.56	0.0
1634188829 	16.68	16.87	16.87	16.50	17.0	16.75	16.50	0.0
1634188830 	16.68	16.87	16.87	16.50	17.0	16.75	16.56	0.0
1634188831 	16.68	16.87	16.87	16.50	17.0	16.81	16.50	0.0
1634188832 	16.68	16.87	16.87	16.50	17.0	16.75	16.56	0.0
1634188833 	16.68	16.87	16.87	16.50	17.0	16.75	16.56	0.0
1634188834 	16.68	16.87	16.87	16.50	17.0	16.81	16.56	0.0
1634188835 	16.75	16.87	16.87	16.50	17.0	16.81	16.50	0.0
1634188836 	16.68	16.87	16.87	16.50	17.0	16.81	16.56	0.0
1634188837 	16.68	16.87	16.87	16.50	17.0	16.81	16.56	0.0
1634188838 	16.68	16.87	16.87	16.50	17.0	16.81	16.50	0.0
1634188839 	16.68	16.87	16.87	16.50	17.0	16.81	16.50	0.0
1634188840 	16.68	16.87	16.87	16.50	17.0	16.81	16.50	0.0
1634188841 	16.68	16.87	16.87	16.50	17.0	16.81	16.56	0.0
1634188842 	16.68	16.87	16.93	16.50	17.0	16.81	16.50	0.0
1634188843 	16.68	16.87	16.93	16.50	17.0	16.81	16.56	0.0
1634188844 	16.68	16.87	16.93	16.50	17.0	16.81	16.56	0.0
1634188845 	16.68	16.87	16.87	16.50	17.0	16.81	16.56	0.0
1634188846 	16.75	16.87	16.87	16.50	17.0	16.81	16.56	0.0
1634188847 	16.75	16.87	16.93	16.50	17.0	16.81	16.56	0.0
1634188848 	16.75	16.87	16.87	16.50	17.6	16.81	16.56	0.0
1634188849 	16.75	16.93	16.87	16.50	17.6	16.81	16.50	0.0
1634188850 	16.75	16.87	16.93	16.50	17.0	16.81	16.56	0.0
1634188851 	16.75	16.93	16.87	16.50	17.6	16.81	16.56	0.0
1634188852 	16.75	16.87	16.87	16.50	17.6	16.81	16.56	0.0
1634188853 	16.75	16.87	16.87	16.50	17.6	16.81	16.56	0.0
1634188854 	16.75	16.93	16.93	16.50	17.6	16.81	16.56	0.0
1634188855 	16.75	16.87	16.93	16.50	17.6	16.81	16.56	0.0
1634188856 	16.75	16.93	16.87	16.50	17.6	16.81	16.56	0.0
1634188857 	16.75	16.93	16.87	16.50	17.6	16.81	16.56	0.0
1634188858 	16.75	16.93	16.87	16.50	17.6	16.81	16.56	0.0
1634188859 	16.75	16.93	16.93	16.50	17.6	16.81	16.56	0.0
1634188860 	16.68	16.93	16.93	16.50	17.6	16.81	16.56	0.0
1634188861 	16.75	16.93	16.93	16.50	17.6	16.81	16.56	0.0
1634188862 	16.75	16.93	16.93	16.50	17.6	16.81	16.56	0.0
1634188863 	16.75	16.93	16.93	16.50	17.6	16.81	16.56	0.0
1634188864 	16.75	16.93	16.93	16.50	17.6	16.81	16.56	0.0
1634188865 	16.75	16.93	16.87	16.50	17.6	16.81	16.56	0.0
1634188866 	16.75	16.93	16.93	16.50	17.6	16.81	16.56	0.0
1634188867 	16.75	16.93	16.93	16.50	17.6	16.81	16.56	0.0
1634188868 	16.75	16.93	16.93	16.50	17.6	16.81	16.56	0.0
1634188869 	16.75	16.93	16.93	16.50	17.6	16.81	16.56	0.0
1634188870 	16.75	17.0	16.93	16.50	17.6	16.87	16.56	0.0
1634188871 	16.75	16.93	16.93	16.50	17.6	16.81	16.56	0.0
1634188872 	16.75	16.93	16.93	16.50	17.6	16.81	16.56	0.0
1634188873 	16.75	17.0	16.93	16.50	17.6	16.81	16.56	0.0
1634188874 	16.75	16.93	16.93	16.50	17.12	16.81	16.56	0.0
1634188875 	16.75	16.93	16.93	16.50	17.12	16.87	16.56	0.0
1634188876 	16.75	17.0	16.93	16.50	17.12	16.87	16.56	0.0
1634188877 	16.75	17.0	16.93	16.50	17.12	16.81	16.56	0.0
1634188878 	16.75	17.0	16.93	16.50	17.12	16.87	16.56	0.0
1634188879 	16.75	17.0	16.93	16.50	17.12	16.87	16.56	0.0
1634188880 	16.75	17.0	16.93	16.50	17.12	16.81	16.56	0.0
1634188881 	16.75	17.0	16.93	16.50	17.12	16.87	16.62	0.0
1634188882 	16.75	17.0	16.93	16.50	17.12	16.81	16.56	0.0
1634188883 	16.75	17.0	16.93	16.50	17.12	16.87	16.56	0.0
1634188884 	16.81	17.0	16.93	16.50	17.12	16.81	16.56	0.0
1634188885 	16.81	17.0	16.93	16.50	17.12	16.87	16.56	0.0
1634188886 	16.75	17.0	16.93	16.50	17.12	16.87	16.56	0.0
